pollster,numeric_grade,state,candidate_name,party,pct,sample_size,population,start_date,end_date,recent_poll
Praecones Analytica,2,New Hampshire,Donald Trump,REP,39.7,601,Voters,2024-07-19,2024-07-21,Older
Praecones Analytica,2,New Hampshire,Kamala Harris,DEM,39.3,601,Voters,2024-07-19,2024-07-21,Older
Praecones Analytica,2,New Hampshire,Donald Trump,REP,40.2,601,Voters,2024-07-19,2024-07-21,Older
PPP,1.4,Arizona,Donald Trump,REP,45,736,Voters,2024-07-19,2024-07-20,Older
PPP,1.4,Arizona,Donald Trump,REP,50,736,Voters,2024-07-19,2024-07-20,Older
PPP,1.4,Arizona,Kamala Harris,DEM,40,736,Voters,2024-07-19,2024-07-20,Older
PPP,1.4,Arizona,Donald Trump,REP,46,736,Voters,2024-07-19,2024-07-20,Older
PPP,1.4,Arizona,Donald Trump,REP,45,736,Voters,2024-07-19,2024-07-20,Older
PPP,1.4,North Carolina,Donald Trump,REP,48,573,Voters,2024-07-19,2024-07-20,Older
PPP,1.4,North Carolina,Donald Trump,REP,50,573,Voters,2024-07-19,2024-07-20,Older
PPP,1.4,North Carolina,Kamala Harris,DEM,44,573,Voters,2024-07-19,2024-07-20,Older
PPP,1.4,North Carolina,Donald Trump,REP,48,573,Voters,2024-07-19,2024-07-20,Older
PPP,1.4,North Carolina,Donald Trump,REP,45,573,Voters,2024-07-19,2024-07-20,Older
PPP,1.4,Pennsylvania,Donald Trump,REP,46,624,Voters,2024-07-17,2024-07-18,Older
PPP,1.4,Pennsylvania,Donald Trump,REP,49,624,Voters,2024-07-17,2024-07-18,Older
PPP,1.4,Pennsylvania,Kamala Harris,DEM,43,624,Voters,2024-07-17,2024-07-18,Older
PPP,1.4,Pennsylvania,Donald Trump,REP,45,624,Voters,2024-07-17,2024-07-18,Older
PPP,1.4,Pennsylvania,Donald Trump,REP,43,624,Voters,2024-07-17,2024-07-18,Older
PPP,1.4,Michigan,Donald Trump,REP,45,650,Voters,2024-07-17,2024-07-18,Older
PPP,1.4,Michigan,Donald Trump,REP,49,650,Voters,2024-07-17,2024-07-18,Older
PPP,1.4,Michigan,Kamala Harris,DEM,41,650,Voters,2024-07-17,2024-07-18,Older
PPP,1.4,Michigan,Donald Trump,REP,46,650,Voters,2024-07-17,2024-07-18,Older
PPP,1.4,Michigan,Donald Trump,REP,45,650,Voters,2024-07-17,2024-07-18,Older
Suffolk,2.9,Massachusetts,Donald Trump,REP,29,500,Voters,2024-07-16,2024-07-18,Older
Redfield & Wilton Strategies,1.8,Nevada,Donald Trump,REP,44,412,Voters,2024-07-16,2024-07-18,Older
Redfield & Wilton Strategies,1.8,Pennsylvania,Donald Trump,REP,45,688,Voters,2024-07-16,2024-07-18,Older
Redfield & Wilton Strategies,1.8,North Carolina,Donald Trump,REP,45,461,Voters,2024-07-16,2024-07-18,Older
Redfield & Wilton Strategies,1.8,Arizona,Donald Trump,REP,44,454,Voters,2024-07-16,2024-07-18,Older
Redfield & Wilton Strategies,1.8,Florida,Donald Trump,REP,46,471,Voters,2024-07-16,2024-07-18,Older
Redfield & Wilton Strategies,1.8,Georgia,Donald Trump,REP,45,618,Voters,2024-07-16,2024-07-18,Older
Redfield & Wilton Strategies,1.8,Michigan,Donald Trump,REP,42,437,Voters,2024-07-16,2024-07-18,Older
Redfield & Wilton Strategies,1.8,Wisconsin,Donald Trump,REP,42,470,Voters,2024-07-16,2024-07-18,Older
U. Georgia SPIA,2.2,Georgia,Donald Trump,REP,48.3,1000,Voters,2024-07-09,2024-07-18,Older
U. Georgia SPIA,2.2,Georgia,Donald Trump,REP,45.4,1000,Voters,2024-07-09,2024-07-18,Older
U. Georgia SPIA,2.2,Georgia,Kamala Harris,DEM,45.9,1000,Voters,2024-07-09,2024-07-18,Older
U. Georgia SPIA,2.2,Georgia,Donald Trump,REP,50.5,1000,Voters,2024-07-09,2024-07-18,Older
Trafalgar Group,0.7,Michigan,Donald Trump,REP,45.1,1091,Voters,2024-07-15,2024-07-17,Older
Trafalgar Group,0.7,Wisconsin,Donald Trump,REP,45.6,1087,Voters,2024-07-15,2024-07-17,Older
EPIC/MRA,1.9,Michigan,Donald Trump,REP,49,600,Voters,2024-07-13,2024-07-17,Older
EPIC/MRA,1.9,Michigan,Donald Trump,REP,43,600,Voters,2024-07-13,2024-07-17,Older
DHM Research,2.1,Washington,Donald Trump,REP,38,500,Voters,2024-07-12,2024-07-17,Older
DHM Research,2.1,Washington,Kamala Harris,DEM,45,500,Voters,2024-07-12,2024-07-17,Older
DHM Research,2.1,Washington,Donald Trump,REP,40,500,Voters,2024-07-12,2024-07-17,Older
DHM Research,2.1,Washington,Donald Trump,REP,38,500,Voters,2024-07-12,2024-07-17,Older
DHM Research,2.1,Washington,Donald Trump,REP,38,500,Voters,2024-07-12,2024-07-17,Older
DHM Research,2.1,Washington,Donald Trump,REP,37,500,Voters,2024-07-12,2024-07-17,Older
InsiderAdvantage,2,Georgia,Donald Trump,REP,47.2,800,Voters,2024-07-15,2024-07-16,Older
InsiderAdvantage,2,Georgia,Kamala Harris,DEM,36.7,800,Voters,2024-07-15,2024-07-16,Older
InsiderAdvantage,2,Georgia,Donald Trump,REP,47.1,800,Voters,2024-07-15,2024-07-16,Older
Emerson,2.9,Arizona,Donald Trump,REP,46.9,1000,Voters,2024-07-15,2024-07-16,Older
Emerson,2.9,Arizona,Donald Trump,REP,45.6,1000,Voters,2024-07-15,2024-07-16,Older
Emerson,2.9,Georgia,Donald Trump,REP,47.3,1000,Voters,2024-07-15,2024-07-16,Older
Emerson,2.9,Georgia,Donald Trump,REP,43.7,1000,Voters,2024-07-15,2024-07-16,Older
Emerson,2.9,Michigan,Donald Trump,REP,45.1,1000,Voters,2024-07-15,2024-07-16,Older
Emerson,2.9,Michigan,Donald Trump,REP,42.6,1000,Voters,2024-07-15,2024-07-16,Older
Emerson,2.9,Nevada,Donald Trump,REP,45.6,1000,Voters,2024-07-15,2024-07-16,Older
Emerson,2.9,Nevada,Donald Trump,REP,42.9,1000,Voters,2024-07-15,2024-07-16,Older
Emerson,2.9,North Carolina,Donald Trump,REP,47.7,1000,Voters,2024-07-15,2024-07-16,Older
Emerson,2.9,North Carolina,Donald Trump,REP,47,1000,Voters,2024-07-15,2024-07-16,Older
Emerson,2.9,Pennsylvania,Donald Trump,REP,47.6,1000,Voters,2024-07-15,2024-07-16,Older
Emerson,2.9,Pennsylvania,Donald Trump,REP,45.9,1000,Voters,2024-07-15,2024-07-16,Older
Emerson,2.9,Wisconsin,Donald Trump,REP,47.6,1000,Voters,2024-07-15,2024-07-16,Older
Emerson,2.9,Wisconsin,Donald Trump,REP,45.5,1000,Voters,2024-07-15,2024-07-16,Older
InsiderAdvantage,2,Florida,Donald Trump,REP,49.7,800,Voters,2024-07-15,2024-07-16,Older
InsiderAdvantage,2,Florida,Kamala Harris,DEM,39,800,Voters,2024-07-15,2024-07-16,Older
InsiderAdvantage,2,Florida,Donald Trump,REP,49.3,800,Voters,2024-07-15,2024-07-16,Older
InsiderAdvantage,2,Pennsylvania,Donald Trump,REP,49,800,Voters,2024-07-15,2024-07-16,Older
InsiderAdvantage,2,Pennsylvania,Kamala Harris,DEM,40,800,Voters,2024-07-15,2024-07-16,Older
InsiderAdvantage,2,Pennsylvania,Donald Trump,REP,47,800,Voters,2024-07-15,2024-07-16,Older
InsiderAdvantage,2,Nevada,Donald Trump,REP,49,800,Voters,2024-07-15,2024-07-16,Older
InsiderAdvantage,2,Nevada,Kamala Harris,DEM,40,800,Voters,2024-07-15,2024-07-16,Older
InsiderAdvantage,2,Nevada,Donald Trump,REP,50,800,Voters,2024-07-15,2024-07-16,Older
InsiderAdvantage,2,Arizona,Donald Trump,REP,49,800,Voters,2024-07-15,2024-07-16,Older
InsiderAdvantage,2,Arizona,Kamala Harris,DEM,42,800,Voters,2024-07-15,2024-07-16,Older
InsiderAdvantage,2,Arizona,Donald Trump,REP,48,800,Voters,2024-07-15,2024-07-16,Older
Civiqs,2.4,Pennsylvania,Donald Trump,REP,46,536,Voters,2024-07-13,2024-07-16,Older
Civiqs,2.4,Pennsylvania,Kamala Harris,DEM,44,536,Voters,2024-07-13,2024-07-16,Older
Civiqs,2.4,Pennsylvania,Donald Trump,REP,46,536,Voters,2024-07-13,2024-07-16,Older
Civiqs,2.4,Wisconsin,Donald Trump,REP,47,514,Voters,2024-07-13,2024-07-16,Older
Civiqs,2.4,Wisconsin,Kamala Harris,DEM,48,514,Voters,2024-07-13,2024-07-16,Older
Civiqs,2.4,Wisconsin,Donald Trump,REP,48,514,Voters,2024-07-13,2024-07-16,Older
Civiqs,2.4,Michigan,Donald Trump,REP,46,532,Voters,2024-07-13,2024-07-16,Older
Civiqs,2.4,Michigan,Kamala Harris,DEM,46,532,Voters,2024-07-13,2024-07-16,Older
Civiqs,2.4,Michigan,Donald Trump,REP,46,532,Voters,2024-07-13,2024-07-16,Older
Emerson,2.9,Virginia,Donald Trump,REP,50.4,1000,Voters,2024-07-14,2024-07-15,Older
Emerson,2.9,Virginia,Donald Trump,REP,42.9,1000,Voters,2024-07-14,2024-07-15,Older
Emerson,2.9,Virginia,Kamala Harris,DEM,44.5,1000,Voters,2024-07-14,2024-07-15,Older
Emerson,2.9,Virginia,Donald Trump,REP,46.7,1000,Voters,2024-07-14,2024-07-15,Older
MRG (Marketing Resource Group),1.8,Michigan,Donald Trump,REP,39,600,Voters,2024-07-11,2024-07-13,Older
SurveyUSA,2.8,Washington,Donald Trump,REP,36,708,Voters,2024-07-10,2024-07-13,Older
SurveyUSA,2.8,Washington,Kamala Harris,DEM,51,708,Voters,2024-07-10,2024-07-13,Older
SurveyUSA,2.8,Washington,Donald Trump,REP,36,708,Voters,2024-07-10,2024-07-13,Older
PPP,1.4,Wisconsin,Donald Trump,REP,46,653,Voters,2024-07-11,2024-07-12,Older
PPP,1.4,Michigan,Donald Trump,REP,47,568,Voters,2024-07-11,2024-07-12,Older
PPP,1.4,Michigan,Kamala Harris,DEM,46,568,Voters,2024-07-11,2024-07-12,Older
PPP,1.4,Michigan,Donald Trump,REP,48,568,Voters,2024-07-11,2024-07-12,Older
PPP,1.4,Michigan,Donald Trump,REP,45,568,Voters,2024-07-11,2024-07-12,Older
PPP,1.4,Michigan,Donald Trump,REP,45,568,Voters,2024-07-11,2024-07-12,Older
PPP,1.4,Michigan,Donald Trump,REP,48,568,Voters,2024-07-11,2024-07-12,Older
PPP,1.4,Michigan,Donald Trump,REP,42,568,Voters,2024-07-11,2024-07-12,Older
PPP,1.4,Michigan,Donald Trump,REP,45,568,Voters,2024-07-11,2024-07-12,Older
PPP,1.4,Pennsylvania,Donald Trump,REP,47,537,Voters,2024-07-11,2024-07-12,Older
PPP,1.4,Pennsylvania,Kamala Harris,DEM,45,537,Voters,2024-07-11,2024-07-12,Older
PPP,1.4,Pennsylvania,Donald Trump,REP,51,537,Voters,2024-07-11,2024-07-12,Older
PPP,1.4,Pennsylvania,Donald Trump,REP,50,537,Voters,2024-07-11,2024-07-12,Older
PPP,1.4,Pennsylvania,Donald Trump,REP,51,537,Voters,2024-07-11,2024-07-12,Older
PPP,1.4,Pennsylvania,Donald Trump,REP,50,537,Voters,2024-07-11,2024-07-12,Older
PPP,1.4,Pennsylvania,Donald Trump,REP,46,537,Voters,2024-07-11,2024-07-12,Older
PPP,1.4,Pennsylvania,Donald Trump,REP,50,537,Voters,2024-07-11,2024-07-12,Older
Siena/NYT,3,Virginia,Donald Trump,REP,44,661,Voters,2024-07-09,2024-07-12,Older
Siena/NYT,3,Virginia,Donald Trump,REP,45,661,Voters,2024-07-09,2024-07-12,Older
Siena/NYT,3,Virginia,Donald Trump,REP,36,661,Voters,2024-07-09,2024-07-12,Older
Siena/NYT,3,Virginia,Donald Trump,REP,38,661,Voters,2024-07-09,2024-07-12,Older
Siena/NYT,3,Virginia,Kamala Harris,DEM,48,661,Voters,2024-07-09,2024-07-12,Older
Siena/NYT,3,Virginia,Donald Trump,REP,44,661,Voters,2024-07-09,2024-07-12,Older
Siena/NYT,3,Virginia,Kamala Harris,DEM,49,661,Voters,2024-07-09,2024-07-12,Older
Siena/NYT,3,Virginia,Donald Trump,REP,44,661,Voters,2024-07-09,2024-07-12,Older
Siena/NYT,3,Virginia,Kamala Harris,DEM,41,661,Voters,2024-07-09,2024-07-12,Older
Siena/NYT,3,Virginia,Donald Trump,REP,38,661,Voters,2024-07-09,2024-07-12,Older
Siena/NYT,3,Virginia,Kamala Harris,DEM,43,661,Voters,2024-07-09,2024-07-12,Older
Siena/NYT,3,Virginia,Donald Trump,REP,39,661,Voters,2024-07-09,2024-07-12,Older
J.L. Partners,1.6,Arizona,Donald Trump,REP,46,513,Voters,2024-07-10,2024-07-11,Older
PPP,1.4,Arizona,Donald Trump,REP,51,596,Voters,2024-07-10,2024-07-11,Older
PPP,1.4,Arizona,Kamala Harris,DEM,44,596,Voters,2024-07-10,2024-07-11,Older
PPP,1.4,Arizona,Donald Trump,REP,52,596,Voters,2024-07-10,2024-07-11,Older
PPP,1.4,Arizona,Donald Trump,REP,49,596,Voters,2024-07-10,2024-07-11,Older
PPP,1.4,Arizona,Donald Trump,REP,51,596,Voters,2024-07-10,2024-07-11,Older
PPP,1.4,Arizona,Donald Trump,REP,49,596,Voters,2024-07-10,2024-07-11,Older
PPP,1.4,Arizona,Donald Trump,REP,46,596,Voters,2024-07-10,2024-07-11,Older
PPP,1.4,Arizona,Donald Trump,REP,47,596,Voters,2024-07-10,2024-07-11,Older
PPP,1.4,Wisconsin,Donald Trump,REP,47,548,Voters,2024-07-10,2024-07-11,Older
PPP,1.4,Wisconsin,Kamala Harris,DEM,48,548,Voters,2024-07-10,2024-07-11,Older
PPP,1.4,Wisconsin,Donald Trump,REP,49,548,Voters,2024-07-10,2024-07-11,Older
PPP,1.4,Wisconsin,Donald Trump,REP,46,548,Voters,2024-07-10,2024-07-11,Older
PPP,1.4,Wisconsin,Donald Trump,REP,48,548,Voters,2024-07-10,2024-07-11,Older
PPP,1.4,Wisconsin,Donald Trump,REP,46,548,Voters,2024-07-10,2024-07-11,Older
PPP,1.4,Wisconsin,Donald Trump,REP,44,548,Voters,2024-07-10,2024-07-11,Older
PPP,1.4,Wisconsin,Donald Trump,REP,47,548,Voters,2024-07-10,2024-07-11,Older
Siena/NYT,3,Pennsylvania,Donald Trump,REP,48,872,Voters,2024-07-09,2024-07-11,Older
Siena/NYT,3,Pennsylvania,Donald Trump,REP,48,872,Voters,2024-07-09,2024-07-11,Older
Siena/NYT,3,Pennsylvania,Donald Trump,REP,41,872,Voters,2024-07-09,2024-07-11,Older
Siena/NYT,3,Pennsylvania,Donald Trump,REP,42,872,Voters,2024-07-09,2024-07-11,Older
Siena/NYT,3,Pennsylvania,Kamala Harris,DEM,46,872,Voters,2024-07-09,2024-07-11,Older
Siena/NYT,3,Pennsylvania,Donald Trump,REP,48,872,Voters,2024-07-09,2024-07-11,Older
Siena/NYT,3,Pennsylvania,Kamala Harris,DEM,47,872,Voters,2024-07-09,2024-07-11,Older
Siena/NYT,3,Pennsylvania,Donald Trump,REP,48,872,Voters,2024-07-09,2024-07-11,Older
Siena/NYT,3,Pennsylvania,Kamala Harris,DEM,40,872,Voters,2024-07-09,2024-07-11,Older
Siena/NYT,3,Pennsylvania,Donald Trump,REP,42,872,Voters,2024-07-09,2024-07-11,Older
Siena/NYT,3,Pennsylvania,Kamala Harris,DEM,42,872,Voters,2024-07-09,2024-07-11,Older
Siena/NYT,3,Pennsylvania,Donald Trump,REP,43,872,Voters,2024-07-09,2024-07-11,Older
Redfield & Wilton Strategies,1.8,Arizona,Donald Trump,REP,43,419,Voters,2024-07-08,2024-07-10,Older
Redfield & Wilton Strategies,1.8,Florida,Donald Trump,REP,45,465,Voters,2024-07-08,2024-07-10,Older
Redfield & Wilton Strategies,1.8,Georgia,Donald Trump,REP,46,433,Voters,2024-07-08,2024-07-10,Older
Redfield & Wilton Strategies,1.8,Michigan,Donald Trump,REP,42,465,Voters,2024-07-08,2024-07-10,Older
Redfield & Wilton Strategies,1.8,North Carolina,Donald Trump,REP,44,420,Voters,2024-07-08,2024-07-10,Older
Redfield & Wilton Strategies,1.8,Pennsylvania,Donald Trump,REP,45,719,Voters,2024-07-08,2024-07-10,Older
North Star Opinion Research,1.1,Wisconsin,Donald Trump,REP,46,600,Voters,2024-07-06,2024-07-10,Older
North Star Opinion Research,1.1,Wisconsin,Donald Trump,REP,38,600,Voters,2024-07-06,2024-07-10,Older
North Star Opinion Research,1.1,Wisconsin,Kamala Harris,DEM,47,600,Voters,2024-07-06,2024-07-10,Older
North Star Opinion Research,1.1,Wisconsin,Donald Trump,REP,48,600,Voters,2024-07-06,2024-07-10,Older
Cygnal,2.1,Iowa,Donald Trump,REP,51.4,600,Voters,2024-07-08,2024-07-09,Older
Echelon Insights,2.7,Arizona,Donald Trump,REP,48,601,Voters,2024-07-01,2024-07-08,Older
Echelon Insights,2.7,Arizona,Donald Trump,REP,41,601,Voters,2024-07-01,2024-07-08,Older
Echelon Insights,2.7,Georgia,Donald Trump,REP,49,608,Voters,2024-07-01,2024-07-08,Older
Echelon Insights,2.7,Georgia,Donald Trump,REP,45,608,Voters,2024-07-01,2024-07-08,Older
Echelon Insights,2.7,Michigan,Donald Trump,REP,48,607,Voters,2024-07-01,2024-07-08,Older
Echelon Insights,2.7,Michigan,Donald Trump,REP,43,607,Voters,2024-07-01,2024-07-08,Older
Echelon Insights,2.7,North Carolina,Donald Trump,REP,47,610,Voters,2024-07-01,2024-07-08,Older
Echelon Insights,2.7,North Carolina,Donald Trump,REP,43,610,Voters,2024-07-01,2024-07-08,Older
Echelon Insights,2.7,Pennsylvania,Donald Trump,REP,47,612,Voters,2024-07-01,2024-07-08,Older
Echelon Insights,2.7,Pennsylvania,Donald Trump,REP,42,612,Voters,2024-07-01,2024-07-08,Older
Echelon Insights,2.7,Wisconsin,Donald Trump,REP,47,617,Voters,2024-07-01,2024-07-08,Older
Echelon Insights,2.7,Wisconsin,Donald Trump,REP,43,617,Voters,2024-07-01,2024-07-08,Older
Echelon Insights,2.7,Nevada,Donald Trump,REP,50,402,Voters,2024-07-01,2024-07-08,Older
Echelon Insights,2.7,Nevada,Donald Trump,REP,45,402,Voters,2024-07-01,2024-07-08,Older
Morning Consult,1.9,Arizona,Donald Trump,REP,45,781,Voters,2024-07-01,2024-07-05,Older
Morning Consult,1.9,Arizona,Donald Trump,REP,48,781,Voters,2024-07-01,2024-07-05,Older
Morning Consult,1.9,Michigan,Donald Trump,REP,39,694,Voters,2024-07-01,2024-07-05,Older
Morning Consult,1.9,Michigan,Donald Trump,REP,43,694,Voters,2024-07-01,2024-07-05,Older
Morning Consult,1.9,Wisconsin,Donald Trump,REP,39,695,Voters,2024-07-01,2024-07-05,Older
Morning Consult,1.9,Wisconsin,Donald Trump,REP,44,695,Voters,2024-07-01,2024-07-05,Older
Morning Consult,1.9,Georgia,Donald Trump,REP,44,790,Voters,2024-07-01,2024-07-04,Older
Morning Consult,1.9,Georgia,Donald Trump,REP,47,790,Voters,2024-07-01,2024-07-04,Older
Morning Consult,1.9,North Carolina,Donald Trump,REP,42,696,Voters,2024-07-01,2024-07-04,Older
Morning Consult,1.9,North Carolina,Donald Trump,REP,46,696,Voters,2024-07-01,2024-07-04,Older
Morning Consult,1.9,Nevada,Donald Trump,REP,45,452,Voters,2024-07-01,2024-07-04,Older
Morning Consult,1.9,Nevada,Donald Trump,REP,48,452,Voters,2024-07-01,2024-07-04,Older
Morning Consult,1.9,Pennsylvania,Donald Trump,REP,44,794,Voters,2024-07-01,2024-07-04,Older
Morning Consult,1.9,Pennsylvania,Donald Trump,REP,51,794,Voters,2024-07-01,2024-07-04,Older
Virginia Commonwealth U.,2.1,Virginia,Donald Trump,REP,39,809,Adults,2024-06-24,2024-07-03,Older
Virginia Commonwealth U.,2.1,Virginia,Donald Trump,REP,38.6,755,Voters,2024-06-24,2024-07-03,Older
Emerson,2.9,Pennsylvania,Donald Trump,REP,48,1000,Voters,2024-06-30,2024-07-02,Older
Emerson,2.9,Georgia,Donald Trump,REP,47,1000,Voters,2024-06-30,2024-07-02,Older
Emerson,2.9,Michigan,Donald Trump,REP,45,1000,Voters,2024-06-30,2024-07-02,Older
Emerson,2.9,Arizona,Donald Trump,REP,46,1000,Voters,2024-06-30,2024-07-02,Older
Emerson,2.9,Wisconsin,Donald Trump,REP,47,1000,Voters,2024-06-30,2024-07-02,Older
Emerson,2.9,Nevada,Donald Trump,REP,47,1000,Voters,2024-06-30,2024-07-02,Older
Fabrizio/Impact,1.7,Wisconsin,Donald Trump,REP,44,600,Voters,2024-06-28,2024-07-02,Older
Fabrizio/Impact,1.7,Wisconsin,Donald Trump,REP,50,600,Voters,2024-06-28,2024-07-02,Older
PPIC,2.5,California,Donald Trump,REP,30,1261,Voters,2024-06-24,2024-07-02,Older
Remington,2.6,Arizona,Donald Trump,REP,49,638,Voters,2024-06-29,2024-07-01,Older
Remington,2.6,Michigan,Donald Trump,REP,45,584,Voters,2024-06-29,2024-07-01,Older
Remington,2.6,Montana,Donald Trump,REP,56,570,Voters,2024-06-29,2024-07-01,Older
Remington,2.6,Nevada,Donald Trump,REP,47,601,Voters,2024-06-29,2024-07-01,Older
Remington,2.6,Ohio,Donald Trump,REP,51,611,Voters,2024-06-29,2024-07-01,Older
Remington,2.6,Pennsylvania,Donald Trump,REP,48,673,Voters,2024-06-29,2024-07-01,Older
Remington,2.6,Texas,Donald Trump,REP,49,589,Voters,2024-06-29,2024-07-01,Older
Remington,2.6,Wisconsin,Donald Trump,REP,49,593,Voters,2024-06-29,2024-07-01,Older
University of Houston/Texas Southern University,2.2,Texas,Donald Trump,REP,49,1484,Voters,2024-06-20,2024-07-01,Older
Targoz Market Research,1.8,Tennessee,Donald Trump,REP,55,1152,Voters,2024-06-20,2024-07-01,Older
Targoz Market Research,1.8,Tennessee,Donald Trump,REP,58,962,Voters,2024-06-20,2024-07-01,Older
St. Anselm,2.4,New Hampshire,Donald Trump,REP,44,1746,Voters,2024-06-28,2024-06-29,Older
Cygnal,2.1,Pennsylvania,Donald Trump,REP,48.3,800,Voters,2024-06-27,2024-06-28,Older
Cygnal,2.1,Pennsylvania,Donald Trump,REP,42.4,800,Voters,2024-06-27,2024-06-28,Older
co/efficient,1.1,New Jersey,Donald Trump,REP,41,810,Voters,2024-06-26,2024-06-27,Older
EPIC/MRA,1.9,Michigan,Donald Trump,REP,49,600,Voters,2024-06-21,2024-06-26,Older
EPIC/MRA,1.9,Michigan,Donald Trump,REP,42,600,Voters,2024-06-21,2024-06-26,Older
1892 Polling,1.3,New Mexico,Donald Trump,REP,47,600,Voters,2024-06-19,2024-06-24,Older
1892 Polling,1.3,New Mexico,Donald Trump,REP,42,600,Voters,2024-06-19,2024-06-24,Older
Global Strategy Group,1.8,Colorado,Donald Trump,REP,36,800,Voters,2024-06-17,2024-06-24,Older
Global Strategy Group,1.8,Colorado,Donald Trump,REP,40,800,Voters,2024-06-17,2024-06-24,Older
PPP,1.4,Maryland,Donald Trump,REP,30,635,Voters,2024-06-19,2024-06-20,Older
North Star Opinion Research,1.1,Arizona,Donald Trump,REP,48,600,Voters,2024-06-17,2024-06-20,Older
North Star Opinion Research,1.1,Arizona,Donald Trump,REP,42,600,Voters,2024-06-17,2024-06-20,Older
Marquette Law School,3,Wisconsin,Donald Trump,REP,50,871,Voters,2024-06-12,2024-06-20,Older
Marquette Law School,3,Wisconsin,Donald Trump,REP,49,784,Voters,2024-06-12,2024-06-20,Older
Marquette Law School,3,Wisconsin,Donald Trump,REP,43,871,Voters,2024-06-12,2024-06-20,Older
Marquette Law School,3,Wisconsin,Donald Trump,REP,44,784,Voters,2024-06-12,2024-06-20,Older
U. Georgia SPIA,2.2,Georgia,Donald Trump,REP,42.7,1000,Voters,2024-06-11,2024-06-20,Older
University of Texas at Tyler,1.8,Texas,Donald Trump,REP,46,1144,Voters,2024-06-11,2024-06-20,Older
University of Texas at Tyler,1.8,Texas,Donald Trump,REP,48,931,Voters,2024-06-11,2024-06-20,Older
University of Texas at Tyler,1.8,Texas,Donald Trump,REP,46,1144,Voters,2024-06-11,2024-06-20,Older
University of Texas at Tyler,1.8,Texas,Donald Trump,REP,47,931,Voters,2024-06-11,2024-06-20,Older
P2 Insights,1.1,Arizona,Donald Trump,REP,47,650,Voters,2024-06-11,2024-06-20,Older
P2 Insights,1.1,Georgia,Donald Trump,REP,45,650,Voters,2024-06-11,2024-06-20,Older
P2 Insights,1.1,Michigan,Donald Trump,REP,43,650,Voters,2024-06-11,2024-06-20,Older
P2 Insights,1.1,Nevada,Donald Trump,REP,40,650,Voters,2024-06-11,2024-06-20,Older
P2 Insights,1.1,Wisconsin,Donald Trump,REP,45,650,Voters,2024-06-11,2024-06-20,Older
Emerson,2.9,Missouri,Donald Trump,REP,56.7,1000,Voters,2024-06-17,2024-06-19,Older
Emerson,2.9,Missouri,Donald Trump,REP,50.4,1000,Voters,2024-06-17,2024-06-19,Older
Public Opinion Strategies,1.6,North Dakota,Donald Trump,REP,62,500,Voters,2024-06-15,2024-06-19,Older
Emerson,2.9,Arizona,Donald Trump,REP,52,1000,Voters,2024-06-13,2024-06-18,Older
Emerson,2.9,Arizona,Donald Trump,REP,42.7,1000,Voters,2024-06-13,2024-06-18,Older
Emerson,2.9,Nevada,Donald Trump,REP,49.7,1000,Voters,2024-06-13,2024-06-18,Older
Emerson,2.9,Nevada,Donald Trump,REP,42.1,1000,Voters,2024-06-13,2024-06-18,Older
Emerson,2.9,Michigan,Donald Trump,REP,50.7,1000,Voters,2024-06-13,2024-06-18,Older
Emerson,2.9,Michigan,Donald Trump,REP,44,1000,Voters,2024-06-13,2024-06-18,Older
Emerson,2.9,Minnesota,Donald Trump,REP,49,1000,Voters,2024-06-13,2024-06-18,Older
Emerson,2.9,Minnesota,Donald Trump,REP,41.6,1000,Voters,2024-06-13,2024-06-18,Older
Emerson,2.9,Pennsylvania,Donald Trump,REP,51.1,1000,Voters,2024-06-13,2024-06-18,Older
Emerson,2.9,Pennsylvania,Donald Trump,REP,44.8,1000,Voters,2024-06-13,2024-06-18,Older
Emerson,2.9,Wisconsin,Donald Trump,REP,51.3,1000,Voters,2024-06-13,2024-06-18,Older
Emerson,2.9,Wisconsin,Donald Trump,REP,43.8,1000,Voters,2024-06-13,2024-06-18,Older
Emerson,2.9,Georgia,Donald Trump,REP,52.3,1000,Voters,2024-06-13,2024-06-18,Older
Emerson,2.9,Georgia,Donald Trump,REP,44.9,1000,Voters,2024-06-13,2024-06-18,Older
Fabrizio/Impact,1.7,Nevada,Donald Trump,REP,48,600,Voters,2024-06-12,2024-06-18,Older
Fabrizio/Impact,1.7,Nevada,Donald Trump,REP,44,600,Voters,2024-06-12,2024-06-18,Older
Siena,2.7,New York,Donald Trump,REP,39,805,Voters,2024-06-12,2024-06-17,Older
SurveyUSA,2.8,Minnesota,Donald Trump,REP,41,626,Voters,2024-06-12,2024-06-16,Older
