pollster,numeric_grade,candidate_name,party,pct,sample_size,population,start_date,end_date,recent_poll
Morning Consult,1.9,Donald Trump,REP,44,4000,Voters,2023-12-16,2023-12-18,Older
Big Data Poll,1.1,Donald Trump,REP,51.3,3011,Voters,2023-12-16,2023-12-18,Older
Big Data Poll,1.1,Donald Trump,REP,50.7,2772,Voters,2023-12-16,2023-12-18,Older
Big Data Poll,1.1,Donald Trump,REP,44.9,3011,Voters,2023-12-16,2023-12-18,Older
Big Data Poll,1.1,Donald Trump,REP,45.4,2772,Voters,2023-12-16,2023-12-18,Older
Big Data Poll,1.1,Donald Trump,REP,42.7,3011,Voters,2023-12-16,2023-12-18,Older
Big Data Poll,1.1,Donald Trump,REP,43.4,2772,Voters,2023-12-16,2023-12-18,Older
Big Data Poll,1.1,Donald Trump,REP,43.6,3011,Voters,2023-12-16,2023-12-18,Older
Big Data Poll,1.1,Donald Trump,REP,44.3,2772,Voters,2023-12-16,2023-12-18,Older
YouGov,3,Donald Trump,REP,44,1027,Voters,2023-12-14,2023-12-18,Older
YouGov,3,Donald Trump,REP,41,1027,Voters,2023-12-14,2023-12-18,Older
YouGov,3,Donald Trump,REP,45,1027,Voters,2023-12-14,2023-12-18,Older
YouGov,3,Donald Trump,REP,44,1027,Voters,2023-12-14,2023-12-18,Older
Quinnipiac,2.8,Donald Trump,REP,46,1647,Voters,2023-12-14,2023-12-18,Older
Quinnipiac,2.8,Donald Trump,REP,36,1647,Voters,2023-12-14,2023-12-18,Older
Quinnipiac,2.8,Donald Trump,REP,38,1647,Voters,2023-12-14,2023-12-18,Older
Morning Consult,1.9,Donald Trump,REP,44,5618,Voters,2023-12-15,2023-12-17,Older
Leger,2,Donald Trump,REP,36,1000,Adults,2023-12-15,2023-12-17,Older
WPAi,1.7,Donald Trump,REP,45,1000,Voters,2023-12-15,2023-12-17,Older
Morning Consult,1.9,Donald Trump,REP,43,4000,Voters,2023-12-14,2023-12-16,Older
Echelon Insights,2.7,Donald Trump,REP,47,1012,Voters,2023-12-12,2023-12-16,Older
Echelon Insights,2.7,Donald Trump,REP,41,1012,Voters,2023-12-12,2023-12-16,Older
Morning Consult,1.9,Donald Trump,REP,44,4000,Voters,2023-12-13,2023-12-15,Older
HarrisX/Harris Poll,1.5,Donald Trump,REP,53,2034,Voters,2023-12-13,2023-12-14,Older
HarrisX/Harris Poll,1.5,Donald Trump,REP,44,2034,Voters,2023-12-13,2023-12-14,Older
HarrisX/Harris Poll,1.5,Donald Trump,REP,43,2034,Voters,2023-12-13,2023-12-14,Older
Morning Consult,1.9,Donald Trump,REP,44,4000,Voters,2023-12-12,2023-12-14,Older
Siena/NYT,3,Donald Trump,REP,46,1016,Voters,2023-12-10,2023-12-14,Older
Siena/NYT,3,Donald Trump,REP,45,1016,Voters,2023-12-10,2023-12-14,Older
Morning Consult,1.9,Donald Trump,REP,44,4000,Voters,2023-12-11,2023-12-13,Older
Beacon/Shaw,2.8,Donald Trump,REP,50,1007,Voters,2023-12-10,2023-12-13,Older
Beacon/Shaw,2.8,Donald Trump,REP,41,1007,Voters,2023-12-10,2023-12-13,Older
Morning Consult,1.9,Donald Trump,REP,44,4000,Voters,2023-12-10,2023-12-12,Older
YouGov,3,Donald Trump,REP,43,1332,Voters,2023-12-09,2023-12-12,Older
Hart/POS,2.6,Donald Trump,REP,48,1002,Adults,2023-12-08,2023-12-12,Older
Morning Consult,1.9,Donald Trump,REP,43,4000,Voters,2023-12-09,2023-12-11,Older
Ipsos,2.8,Donald Trump,REP,38,4411,Adults,2023-12-05,2023-12-11,Older
Ipsos,2.8,Donald Trump,REP,36,4411,Adults,2023-12-05,2023-12-11,Older
Morning Consult,1.9,Donald Trump,REP,43,5840,Voters,2023-12-08,2023-12-10,Older
Clarity,1.6,Donald Trump,REP,45,1052,Voters,2023-12-07,2023-12-10,Older
Rasmussen,2.1,Donald Trump,REP,48,892,Voters,2023-12-06,2023-12-10,Older
Rasmussen,2.1,Donald Trump,REP,40,892,Voters,2023-12-06,2023-12-10,Older
Morning Consult,1.9,Donald Trump,REP,43,4000,Voters,2023-12-07,2023-12-09,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,36,1500,Voters,2023-12-08,2023-12-08,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,43,1135,Voters,2023-12-08,2023-12-08,Older
Morning Consult,1.9,Donald Trump,REP,44,4000,Voters,2023-12-06,2023-12-08,Older
Morning Consult,1.9,Donald Trump,REP,44,4000,Voters,2023-12-05,2023-12-07,Older
Cygnal,2.1,Donald Trump,REP,45.8,2000,Voters,2023-12-05,2023-12-07,Older
Cygnal,2.1,Donald Trump,REP,46.6,2000,Voters,2023-12-05,2023-12-07,Older
Cygnal,2.1,Donald Trump,REP,42.7,2000,Voters,2023-12-05,2023-12-07,Older
Cygnal,2.1,Donald Trump,REP,41,2000,Voters,2023-12-05,2023-12-07,Older
Marist,2.9,Donald Trump,REP,48,1129,Voters,2023-12-04,2023-12-07,Older
PRRI,1.8,Donald Trump,REP,48,5627,Adults,2023-11-16,2023-12-07,Older
Emerson,2.9,Donald Trump,REP,47.4,1000,Voters,2023-12-04,2023-12-06,Older
Emerson,2.9,Donald Trump,REP,43.4,1000,Voters,2023-12-04,2023-12-06,Older
Morning Consult,1.9,Donald Trump,REP,44,4000,Voters,2023-12-04,2023-12-06,Older
Morning Consult,1.9,Donald Trump,REP,43,4000,Voters,2023-12-03,2023-12-05,Older
YouGov,3,Donald Trump,REP,41,1291,Voters,2023-12-02,2023-12-05,Older
Morning Consult,1.9,Donald Trump,REP,43,4000,Voters,2023-12-02,2023-12-04,Older
Morning Consult,1.9,Donald Trump,REP,43,5800,Voters,2023-12-01,2023-12-03,Older
Big Village,1.2,Donald Trump,REP,37.9,3021,Adults,2023-11-27,2023-12-03,Older
Big Village,1.2,Donald Trump,REP,39.8,2505,Voters,2023-11-27,2023-12-03,Older
Big Village,1.2,Donald Trump,REP,41.8,2219,Voters,2023-11-27,2023-12-03,Older
Morning Consult,1.9,Donald Trump,REP,44,4000,Voters,2023-11-30,2023-12-02,Older
TIPP,1.8,Donald Trump,REP,41,1301,Voters,2023-11-29,2023-12-01,Older
TIPP,1.8,Donald Trump,REP,38,1301,Voters,2023-11-29,2023-12-01,Older
Morning Consult,1.9,Donald Trump,REP,44,4000,Voters,2023-11-29,2023-12-01,Older
HarrisX,1.5,Donald Trump,REP,53,2018,Voters,2023-11-27,2023-12-01,Older
Morning Consult,1.9,Donald Trump,REP,44,4000,Voters,2023-11-28,2023-11-30,Older
Morning Consult,1.9,Donald Trump,REP,43,4000,Voters,2023-11-27,2023-11-29,Older
Morning Consult,1.9,Donald Trump,REP,43,4000,Voters,2023-11-26,2023-11-28,Older
HarrisX,1.5,Donald Trump,REP,52,4003,Voters,2023-11-22,2023-11-28,Older
HarrisX,1.5,Donald Trump,REP,43,4003,Voters,2023-11-22,2023-11-28,Older
YouGov,3,Donald Trump,REP,42,1323,Voters,2023-11-25,2023-11-27,Older
Morning Consult,1.9,Donald Trump,REP,43,4000,Voters,2023-11-25,2023-11-27,Older
YouGov,3,Donald Trump,REP,37,1000,Adults,2023-11-20,2023-11-27,Older
YouGov,3,Donald Trump,REP,36,1000,Adults,2023-11-20,2023-11-27,Older
Morning Consult,1.9,Donald Trump,REP,42,6527,Voters,2023-11-24,2023-11-26,Older
Leger,2,Donald Trump,REP,35,1001,Adults,2023-11-24,2023-11-26,Older
Morning Consult,1.9,Donald Trump,REP,41,4000,Voters,2023-11-23,2023-11-25,Older
Morning Consult,1.9,Donald Trump,REP,42,4000,Voters,2023-11-22,2023-11-24,Older
Morning Consult,1.9,Donald Trump,REP,42,4000,Voters,2023-11-21,2023-11-23,Older
Morning Consult,1.9,Donald Trump,REP,43,4000,Voters,2023-11-20,2023-11-22,Older
Morning Consult,1.9,Donald Trump,REP,44,4000,Voters,2023-11-19,2023-11-21,Older
Morning Consult,1.9,Donald Trump,REP,44,4000,Voters,2023-11-18,2023-11-20,Older
Emerson,2.9,Donald Trump,REP,47.3,1475,Voters,2023-11-17,2023-11-20,Older
Emerson,2.9,Donald Trump,REP,42.2,1475,Voters,2023-11-17,2023-11-20,Older
McLaughlin,0.5,Donald Trump,REP,49,1000,Voters,2023-11-16,2023-11-20,Older
McLaughlin,0.5,Kamala Harris,DEM,40,1000,Voters,2023-11-16,2023-11-20,Older
McLaughlin,0.5,Donald Trump,REP,51,1000,Voters,2023-11-16,2023-11-20,Older
McLaughlin,0.5,Donald Trump,REP,36,1000,Voters,2023-11-16,2023-11-20,Older
NORC,2,Donald Trump,REP,36,2694,Voters,2023-11-08,2023-11-20,Older
Morning Consult,1.9,Donald Trump,REP,44,5855,Voters,2023-11-17,2023-11-19,Older
HarrisX,1.5,Donald Trump,REP,53,3017,Voters,2023-11-15,2023-11-19,Older
HarrisX,1.5,Donald Trump,REP,43,3017,Voters,2023-11-15,2023-11-19,Older
Morning Consult,1.9,Donald Trump,REP,43,4000,Voters,2023-11-16,2023-11-18,Older
Morning Consult,1.9,Donald Trump,REP,42,4000,Voters,2023-11-15,2023-11-17,Older
Echelon Insights,2.7,Donald Trump,REP,47,1006,Voters,2023-11-14,2023-11-17,Older
HarrisX/Harris Poll,1.5,Donald Trump,REP,53,2851,Voters,2023-11-15,2023-11-16,Older
HarrisX/Harris Poll,1.5,Donald Trump,REP,44,2851,Voters,2023-11-15,2023-11-16,Older
HarrisX/Harris Poll,1.5,Donald Trump,REP,43,2851,Voters,2023-11-15,2023-11-16,Older
HarrisX/Harris Poll,1.5,Kamala Harris,DEM,40,2851,Voters,2023-11-15,2023-11-16,Older
HarrisX/Harris Poll,1.5,Donald Trump,REP,52,2851,Voters,2023-11-15,2023-11-16,Older
HarrisX/Harris Poll,1.5,Kamala Harris,DEM,43,2851,Voters,2023-11-15,2023-11-16,Older
HarrisX/Harris Poll,1.5,Kamala Harris,DEM,41,2851,Voters,2023-11-15,2023-11-16,Older
Morning Consult,1.9,Donald Trump,REP,42,4000,Voters,2023-11-14,2023-11-16,Older
Morning Consult,1.9,Donald Trump,REP,43,4000,Voters,2023-11-13,2023-11-15,Older
Ipsos,2.8,Donald Trump,REP,51,1006,Adults,2023-11-13,2023-11-14,Older
Ipsos,2.8,Donald Trump,REP,32,1006,Adults,2023-11-13,2023-11-14,Older
Morning Consult,1.9,Donald Trump,REP,43,4000,Voters,2023-11-12,2023-11-14,Older
YouGov,3,Donald Trump,REP,43,1272,Voters,2023-11-11,2023-11-14,Older
Hart/POS,2.6,Donald Trump,REP,48,1000,Voters,2023-11-10,2023-11-14,Older
Morning Consult,1.9,Donald Trump,REP,43,4000,Voters,2023-11-11,2023-11-13,Older
Beacon/Shaw,2.8,Donald Trump,REP,50,1001,Voters,2023-11-10,2023-11-13,Older
Beacon/Shaw,2.8,Kamala Harris,DEM,45,1001,Voters,2023-11-10,2023-11-13,Older
Beacon/Shaw,2.8,Donald Trump,REP,50,1001,Voters,2023-11-10,2023-11-13,Older
Beacon/Shaw,2.8,Donald Trump,REP,49,1001,Voters,2023-11-10,2023-11-13,Older
Beacon/Shaw,2.8,Donald Trump,REP,48,1001,Voters,2023-11-10,2023-11-13,Older
Beacon/Shaw,2.8,Donald Trump,REP,47,1001,Voters,2023-11-10,2023-11-13,Older
Beacon/Shaw,2.8,Donald Trump,REP,41,1001,Voters,2023-11-10,2023-11-13,Older
Beacon/Shaw,2.8,Donald Trump,REP,40,1001,Voters,2023-11-10,2023-11-13,Older
YouGov,3,Donald Trump,REP,44,1058,Voters,2023-11-09,2023-11-13,Older
Quinnipiac,2.8,Donald Trump,REP,48,1574,Voters,2023-11-09,2023-11-13,Older
Quinnipiac,2.8,Donald Trump,REP,38,1574,Voters,2023-11-09,2023-11-13,Older
Quinnipiac,2.8,Donald Trump,REP,38,1574,Voters,2023-11-09,2023-11-13,Older
Morning Consult,1.9,Donald Trump,REP,43,6130,Voters,2023-11-10,2023-11-12,Older
Rasmussen,2.1,Donald Trump,REP,42,987,Voters,2023-11-08,2023-11-12,Older
Rasmussen,2.1,Donald Trump,REP,39,987,Voters,2023-11-08,2023-11-12,Older
Morning Consult,1.9,Donald Trump,REP,42,4000,Voters,2023-11-09,2023-11-11,Older
Morning Consult,1.9,Donald Trump,REP,43,4000,Voters,2023-11-08,2023-11-10,Older
Morning Consult,1.9,Donald Trump,REP,42,4000,Voters,2023-11-07,2023-11-09,Older
Morning Consult,1.9,Donald Trump,REP,43,4000,Voters,2023-11-06,2023-11-08,Older
Morning Consult,1.9,Donald Trump,REP,42,4000,Voters,2023-11-05,2023-11-07,Older
Marquette Law School,3,Donald Trump,REP,52,856,Voters,2023-11-02,2023-11-07,Older
Marquette Law School,3,Donald Trump,REP,51,668,Voters,2023-11-02,2023-11-07,Older
Kaiser Family Foundation,2.5,Donald Trump,REP,39,1072,Voters,2023-10-31,2023-11-07,Older
Morning Consult,1.9,Donald Trump,REP,43,4000,Voters,2023-11-04,2023-11-06,Older
Morning Consult,1.9,Donald Trump,REP,44,6000,Voters,2023-11-03,2023-11-05,Older
Big Village,1.2,Donald Trump,REP,40.1,1497,Voters,2023-10-30,2023-11-05,Older
Big Village,1.2,Donald Trump,REP,37.1,2023,Adults,2023-10-30,2023-11-05,Older
Big Village,1.2,Donald Trump,REP,39.1,1674,Voters,2023-10-30,2023-11-05,Older
Morning Consult,1.9,Donald Trump,REP,44,4000,Voters,2023-11-02,2023-11-04,Older
TIPP,1.8,Donald Trump,REP,41,1242,Voters,2023-11-01,2023-11-03,Older
TIPP,1.8,Donald Trump,REP,37,1242,Voters,2023-11-01,2023-11-03,Older
Morning Consult,1.9,Donald Trump,REP,44,4000,Voters,2023-11-01,2023-11-03,Older
YouGov,3,Donald Trump,REP,51,1759,Voters,2023-10-30,2023-11-03,Older
Morning Consult,1.9,Donald Trump,REP,43,4000,Voters,2023-10-31,2023-11-02,Older
CNN/SSRS,2.8,Donald Trump,REP,49,1271,Voters,2023-10-27,2023-11-02,Older
CNN/SSRS,2.8,Donald Trump,REP,41,1271,Voters,2023-10-27,2023-11-02,Older
HarrisX,1.5,Donald Trump,REP,51,2021,Voters,2023-10-30,2023-11-01,Older
HarrisX,1.5,Donald Trump,REP,44,2021,Voters,2023-10-30,2023-11-01,Older
Cygnal,2.1,Donald Trump,REP,45.3,2000,Voters,2023-10-30,2023-11-01,Older
Cygnal,2.1,Donald Trump,REP,39.4,2000,Voters,2023-10-30,2023-11-01,Older
Morning Consult,1.9,Donald Trump,REP,43,4000,Voters,2023-10-30,2023-11-01,Older
Morning Consult,1.9,Donald Trump,REP,43,4000,Voters,2023-10-29,2023-10-31,Older
YouGov,3,Donald Trump,REP,38,1500,Adults,2023-10-28,2023-10-31,Older
YouGov,3,Donald Trump,REP,42,1333,Voters,2023-10-28,2023-10-31,Older
Morning Consult,1.9,Donald Trump,REP,43,4000,Voters,2023-10-28,2023-10-30,Older
Quinnipiac,2.8,Donald Trump,REP,46,1610,Voters,2023-10-26,2023-10-30,Older
Quinnipiac,2.8,Donald Trump,REP,36,1610,Voters,2023-10-26,2023-10-30,Older
Quinnipiac,2.8,Donald Trump,REP,35,1610,Voters,2023-10-26,2023-10-30,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,35,1500,Voters,2023-10-29,2023-10-29,Older
Redfield & Wilton Strategies,1.8,Donald Trump,REP,40,1183,Voters,2023-10-29,2023-10-29,Older
Leger,2,Donald Trump,REP,36,1000,Adults,2023-10-27,2023-10-29,Older
Morning Consult,1.9,Donald Trump,REP,43,6000,Voters,2023-10-27,2023-10-29,Older
Morning Consult,1.9,Donald Trump,REP,43,4000,Voters,2023-10-26,2023-10-28,Older
Morning Consult,1.9,Donald Trump,REP,43,4000,Voters,2023-10-25,2023-10-27,Older
Susquehanna,2.3,Donald Trump,REP,40,1000,Voters,2023-10-17,2023-10-27,Older
Morning Consult,1.9,Donald Trump,REP,42,4000,Voters,2023-10-24,2023-10-26,Older
Echelon Insights,2.7,Donald Trump,REP,47,1029,Voters,2023-10-23,2023-10-26,Older
Noble Predictive Insights,2.4,Donald Trump,REP,44,2202,Voters,2023-10-20,2023-10-26,Older
Noble Predictive Insights,2.4,Donald Trump,REP,43,2605,Voters,2023-10-20,2023-10-26,Older
Noble Predictive Insights,2.4,Kamala Harris,DEM,45,2202,Voters,2023-10-20,2023-10-26,Older
Noble Predictive Insights,2.4,Donald Trump,REP,46,2202,Voters,2023-10-20,2023-10-26,Older
Noble Predictive Insights,2.4,Kamala Harris,DEM,43,2605,Voters,2023-10-20,2023-10-26,Older
Noble Predictive Insights,2.4,Donald Trump,REP,46,2605,Voters,2023-10-20,2023-10-26,Older
Noble Predictive Insights,2.4,Donald Trump,REP,46,2202,Voters,2023-10-20,2023-10-26,Older
Noble Predictive Insights,2.4,Donald Trump,REP,45,2605,Voters,2023-10-20,2023-10-26,Older
Noble Predictive Insights,2.4,Donald Trump,REP,45,2202,Voters,2023-10-20,2023-10-26,Older
Noble Predictive Insights,2.4,Donald Trump,REP,44,2605,Voters,2023-10-20,2023-10-26,Older
Noble Predictive Insights,2.4,Donald Trump,REP,45,2202,Voters,2023-10-20,2023-10-26,Older
Noble Predictive Insights,2.4,Donald Trump,REP,44,2605,Voters,2023-10-20,2023-10-26,Older
Clarity,1.6,Donald Trump,REP,46,1169,Voters,2023-10-20,2023-10-26,Older
Morning Consult,1.9,Donald Trump,REP,43,4000,Voters,2023-10-23,2023-10-25,Older
Morning Consult,1.9,Donald Trump,REP,43,4000,Voters,2023-10-22,2023-10-24,Older
McLaughlin,0.5,Donald Trump,REP,48,1000,Voters,2023-10-19,2023-10-24,Older
McLaughlin,0.5,Kamala Harris,DEM,42,1000,Voters,2023-10-19,2023-10-24,Older
McLaughlin,0.5,Donald Trump,REP,50,1000,Voters,2023-10-19,2023-10-24,Older
McLaughlin,0.5,Donald Trump,REP,39,1000,Voters,2023-10-19,2023-10-24,Older
McLaughlin,0.5,Donald Trump,REP,38,1000,Voters,2023-10-19,2023-10-24,Older
Morning Consult,1.9,Donald Trump,REP,43,4000,Voters,2023-10-21,2023-10-23,Older
HarrisX,1.5,Donald Trump,REP,45,3029,Voters,2023-10-16,2023-10-23,Older
HarrisX,1.5,Donald Trump,REP,40,3029,Voters,2023-10-16,2023-10-23,Older
Morning Consult,1.9,Donald Trump,REP,43,5000,Voters,2023-10-20,2023-10-22,Older
Morning Consult,1.9,Donald Trump,REP,43,4000,Voters,2023-10-19,2023-10-21,Older
Morning Consult,1.9,Donald Trump,REP,42,4000,Voters,2023-10-18,2023-10-20,Older
Suffolk,2.9,Donald Trump,REP,36.5,1000,Voters,2023-10-17,2023-10-20,Older
Suffolk,2.9,Donald Trump,REP,41,1000,Voters,2023-10-17,2023-10-20,Older
Suffolk,2.9,Donald Trump,REP,37,1000,Voters,2023-10-17,2023-10-20,Older
Suffolk,2.9,Donald Trump,REP,41,1000,Voters,2023-10-17,2023-10-20,Older
Morning Consult,1.9,Donald Trump,REP,42,4000,Voters,2023-10-17,2023-10-19,Older
HarrisX/Harris Poll,1.5,Donald Trump,REP,52,2116,Voters,2023-10-18,2023-10-18,Older
HarrisX/Harris Poll,1.5,Donald Trump,REP,42,2116,Voters,2023-10-18,2023-10-18,Older
HarrisX/Harris Poll,1.5,Donald Trump,REP,41,2116,Voters,2023-10-18,2023-10-18,Older
HarrisX/Harris Poll,1.5,Kamala Harris,DEM,41,2116,Voters,2023-10-18,2023-10-18,Older
HarrisX/Harris Poll,1.5,Donald Trump,REP,48,2116,Voters,2023-10-18,2023-10-18,Older
HarrisX/Harris Poll,1.5,Kamala Harris,DEM,42,2116,Voters,2023-10-18,2023-10-18,Older
HarrisX/Harris Poll,1.5,Kamala Harris,DEM,41,2116,Voters,2023-10-18,2023-10-18,Older
Morning Consult,1.9,Donald Trump,REP,43,4000,Voters,2023-10-16,2023-10-18,Older
Emerson,2.9,Donald Trump,REP,47.2,1578,Voters,2023-10-16,2023-10-17,Older
Emerson,2.9,Donald Trump,REP,47.9,1578,Voters,2023-10-16,2023-10-17,Older
Morning Consult,1.9,Donald Trump,REP,42,4000,Voters,2023-10-15,2023-10-17,Older
Morning Consult,1.9,Donald Trump,REP,41,4000,Voters,2023-10-14,2023-10-16,Older
YouGov,3,Donald Trump,REP,43,1123,Voters,2023-10-12,2023-10-16,Older
YouGov,3,Donald Trump,REP,40,1123,Voters,2023-10-12,2023-10-16,Older
YouGov,3,Donald Trump,REP,39,1123,Voters,2023-10-12,2023-10-16,Older
Premise,1.9,Donald Trump,REP,43,1850,Adults,2023-10-11,2023-10-16,Older
Premise,1.9,Donald Trump,REP,44,1417,Voters,2023-10-11,2023-10-16,Older
Morning Consult,1.9,Donald Trump,REP,41,5000,Voters,2023-10-13,2023-10-15,Older
Zogby,1.2,Donald Trump,REP,48.9,869,Voters,2023-10-13,2023-10-15,Older
Zogby,1.2,Donald Trump,REP,42.6,869,Voters,2023-10-13,2023-10-15,Older
Selzer,2.8,Donald Trump,REP,40,784,Voters,2023-10-10,2023-10-15,Older
Morning Consult,1.9,Donald Trump,REP,41,4000,Voters,2023-10-12,2023-10-14,Older
Morning Consult,1.9,Donald Trump,REP,42,4000,Voters,2023-10-11,2023-10-13,Older
Morning Consult,1.9,Donald Trump,REP,43,4000,Voters,2023-10-10,2023-10-12,Older
Marist,2.9,Donald Trump,REP,46,1218,Voters,2023-10-11,2023-10-11,Older
Marist,2.9,Donald Trump,REP,37,1218,Voters,2023-10-11,2023-10-11,Older
Morning Consult,1.9,Donald Trump,REP,43,4000,Voters,2023-10-09,2023-10-11,Older
YouGov,3,Donald Trump,REP,38,1500,Adults,2023-10-08,2023-10-10,Older
YouGov,3,Donald Trump,REP,42,1296,Voters,2023-10-08,2023-10-10,Older
Morning Consult,1.9,Donald Trump,REP,43,4000,Voters,2023-10-08,2023-10-10,Older
Morning Consult,1.9,Donald Trump,REP,43,4000,Voters,2023-10-07,2023-10-09,Older
Beacon/Shaw,2.8,Donald Trump,REP,48,1007,Voters,2023-10-06,2023-10-09,Older
Beacon/Shaw,2.8,Donald Trump,REP,45,1007,Voters,2023-10-06,2023-10-09,Older
Beacon/Shaw,2.8,Donald Trump,REP,41,1007,Voters,2023-10-06,2023-10-09,Older
Morning Consult,1.9,Donald Trump,REP,42,5000,Voters,2023-10-06,2023-10-08,Older
Morning Consult,1.9,Donald Trump,REP,43,4000,Voters,2023-10-06,2023-10-08,Older
Big Data Poll,1.1,Donald Trump,REP,40.7,2181,Voters,2023-10-06,2023-10-08,Older
Big Data Poll,1.1,Donald Trump,REP,39.4,2181,Voters,2023-10-06,2023-10-08,Older
Big Data Poll,1.1,Donald Trump,REP,40.6,2181,Voters,2023-10-06,2023-10-08,Older
Big Data Poll,1.1,Donald Trump,REP,39.4,2181,Voters,2023-10-06,2023-10-08,Older
Morning Consult,1.9,Donald Trump,REP,42,4000,Voters,2023-10-05,2023-10-07,Older
HarrisX,1.5,Donald Trump,REP,45,2982,Voters,2023-10-04,2023-10-07,Older
Morning Consult,1.9,Donald Trump,REP,42,4000,Voters,2023-10-04,2023-10-06,Older
Echelon Insights,2.7,Donald Trump,REP,41,1033,Voters,2023-10-04,2023-10-05,Older
Cygnal,2.1,Donald Trump,REP,45.1,2000,Voters,2023-10-03,2023-10-05,Older
Cygnal,2.1,Donald Trump,REP,39.6,2000,Voters,2023-10-03,2023-10-05,Older
Morning Consult,1.9,Donald Trump,REP,41,4000,Voters,2023-10-03,2023-10-05,Older
Ipsos,2.8,Donald Trump,REP,35,1005,Adults,2023-10-03,2023-10-04,Older
Ipsos,2.8,Donald Trump,REP,33,1005,Adults,2023-10-03,2023-10-04,Older
Morning Consult,1.9,Donald Trump,REP,42,4000,Voters,2023-10-02,2023-10-04,Older
Morning Consult,1.9,Donald Trump,REP,43,4000,Voters,2023-10-01,2023-10-03,Older
SurveyUSA,2.8,Donald Trump,REP,43,2330,Voters,2023-09-30,2023-10-03,Older
Big Village,1.2,Donald Trump,REP,40.9,3030,Adults,2023-09-29,2023-10-03,Older
Big Village,1.2,Donald Trump,REP,43.5,2474,Voters,2023-09-29,2023-10-03,Older
Big Village,1.2,Donald Trump,REP,45,2207,Voters,2023-09-29,2023-10-03,Older
Morning Consult,1.9,Donald Trump,REP,42,4000,Voters,2023-09-30,2023-10-02,Older
Premise,1.9,Donald Trump,REP,42,1784,Adults,2023-09-28,2023-10-02,Older
Premise,1.9,Donald Trump,REP,45,1337,Voters,2023-09-28,2023-10-02,Older
Morning Consult,1.9,Donald Trump,REP,43,5000,Voters,2023-09-29,2023-10-01,Older
Morning Consult,1.9,Donald Trump,REP,43,4000,Voters,2023-09-28,2023-09-30,Older
HarrisX,1.5,Donald Trump,REP,45,1615,Voters,2023-09-28,2023-09-29,Older
TIPP,1.8,Donald Trump,REP,42,1262,Voters,2023-09-27,2023-09-29,Older
Morning Consult,1.9,Donald Trump,REP,43,4000,Voters,2023-09-27,2023-09-29,Older
Morning Consult,1.9,Donald Trump,REP,43,4000,Voters,2023-09-26,2023-09-28,Older
Echelon Insights,2.7,Donald Trump,REP,46,1011,Voters,2023-09-25,2023-09-28,Older
Echelon Insights,2.7,Donald Trump,REP,40,1011,Voters,2023-09-25,2023-09-28,Older
Marist,2.9,Donald Trump,REP,47,1137,Voters,2023-09-25,2023-09-28,Older
Marist,2.9,Donald Trump,REP,39,1137,Voters,2023-09-25,2023-09-28,Older
Morning Consult,1.9,Donald Trump,REP,43,4000,Voters,2023-09-25,2023-09-27,Older
Morning Consult,1.9,Donald Trump,REP,42,4000,Voters,2023-09-24,2023-09-26,Older
YouGov,3,Donald Trump,REP,38,1500,Adults,2023-09-23,2023-09-26,Older
YouGov,3,Donald Trump,REP,40,1293,Voters,2023-09-23,2023-09-26,Older
McLaughlin,0.5,Donald Trump,REP,47,1000,Voters,2023-09-22,2023-09-26,Older
McLaughlin,0.5,Kamala Harris,DEM,41,1000,Voters,2023-09-22,2023-09-26,Older
McLaughlin,0.5,Donald Trump,REP,48,1000,Voters,2023-09-22,2023-09-26,Older
McLaughlin,0.5,Donald Trump,REP,43,1000,Voters,2023-09-22,2023-09-26,Older
McLaughlin,0.5,Donald Trump,REP,40,1000,Voters,2023-09-22,2023-09-26,Older
Morning Consult,1.9,Donald Trump,REP,42,4000,Voters,2023-09-23,2023-09-25,Older
Clarity,1.6,Donald Trump,REP,46,1062,Voters,2023-09-20,2023-09-25,Older
Marquette Law School,3,Donald Trump,REP,52,1007,Adults,2023-09-18,2023-09-25,Older
Marquette Law School,3,Donald Trump,REP,51,868,Voters,2023-09-18,2023-09-25,Older
Marquette Law School,3,Donald Trump,REP,49,690,Voters,2023-09-18,2023-09-25,Older
John Zogby Strategies,1.8,Donald Trump,REP,38,1008,Voters,2023-09-23,2023-09-24,Older
Morning Consult,1.9,Donald Trump,REP,42,6000,Voters,2023-09-22,2023-09-24,Older
Morning Consult,1.9,Donald Trump,REP,42,4000,Voters,2023-09-21,2023-09-23,Older
Morning Consult,1.9,Donald Trump,REP,42,4000,Voters,2023-09-20,2023-09-22,Older
